,OBJECTID_x,ID,Lon,Lan,pH,As,Cd,Ni,Pb,Zn,Hg,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec,slope,hankang1,profile_cu,planform_c,SOILSY,SNAME,hsg,HSG_CODE,OBJECTID_y,MUID,CMPPCT,HYDGRP,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1
794,795,KW-KY-S-17,128.8561111,37.46727778,6.14,43.78,2.995,20.27,22.91,380.43,0,128,51,22,37,28,2.2,29.76869965,534.776001,-0.215728,-0.113922,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
795,796,KW-KY-S-18,128.8556389,37.46752778,6.95,3.29,0.525,20.43,8.79,178.5,0,128,51,20.3,37,28,3.1,36.33639908,530.5570068,0.274888009,-0.566420972,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
796,797,KW-KY-S-19,128.8556389,37.46752778,6.96,1.84,0.53,19.53,10.19,164.7,0,128,51,20.3,37,28,3.1,36.33639908,530.5570068,0.274888009,-0.566420972,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
797,798,KW-KY-S-20,128.8549167,37.46772222,5.2,3.72,0.375,17.7,2.96,120.9,0,128,51,17.7,37,28,3.8,41.71289825,521.0469971,0.213468999,-0.069001198,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
798,799,KW-KY-S-38,128.8600278,37.47066667,3.36,378.53,0.79,17.27,1.59,502.63,0,128,51,36.1,37,28,14.4,37.30789948,586.6469727,0.125180006,1.377869964,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
799,800,KW-KY-S-39,128.8600556,37.46972222,4.35,162.75,2.325,29.65,15.52,634.28,0,128,51,36.2,37,28,11,16.36020088,529.2290039,1.333039999,-0.074181803,JEC,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
800,801,KW-KY-S-40,128.8610833,37.46702778,5.47,14.17,0.92,32.55,24.67,432.39,0,128,51,39.9,37,28,1.3,7.703390121,626.5349731,0.497404993,0.663664997,SRF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
801,802,KW-KY-S-41,128.8610833,37.46702778,5.25,9.16,0.875,33.72,43.37,490.08,0,128,51,39.9,37,28,1.3,7.703390121,626.5349731,0.497404993,0.663664997,SRF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
802,803,KW-KY-S-42,128.8609167,37.46669444,6.12,3.71,0.125,9.75,2.48,134.42,0,128,51,39.3,37,28,0.1,22.8885994,630.4530029,-0.081405602,0.182510003,SRF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
803,804,KW-KY-S-43,128.8609167,37.46669444,6.21,3.02,0.095,7.04,2.8,94.45,0,128,51,39.3,37,28,0.1,22.8885994,630.4530029,-0.081405602,0.182510003,SRF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
804,805,KW-KY-S-44,128.8586389,37.46788889,5.62,0.77,0.2,14.74,3.65,106.78,0,128,51,31.1,37,28,4.4,27.93740082,568.559021,1.161000013,-0.0186838,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
805,806,KW-KY-S-45,128.8586389,37.46788889,8.85,11.73,0.48,19.79,10.29,288.63,0,128,51,31.1,37,28,4.4,27.93740082,568.559021,1.161000013,-0.0186838,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
806,807,KW-KY-S-46,128.8579444,37.46741667,6.47,6.47,0.335,21.09,8.68,195.85,0,128,51,28.6,37,28,2.7,21.98579979,599.3369751,1.218060017,0.306928009,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
807,808,KW-KY-S-47,128.8579444,37.46741667,6.42,7.08,0.385,18.11,9.12,181.22,0,128,51,28.6,37,28,2.7,21.98579979,599.3369751,1.218060017,0.306928009,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
808,809,KW-KY-S-48,128.8565556,37.46775,6.61,2.48,0.315,14.7,3.33,90.92,0,128,51,23.6,37,28,3.9,45.35499954,577.1820068,0.736745,-0.327464014,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
809,810,KW-KY-S-49,128.8565556,37.46775,7.66,16.31,1.055,18.89,7.27,234.54,0,128,51,23.6,37,28,3.9,45.35499954,577.1820068,0.736745,-0.327464014,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
810,811,KW-KY-S-50,128.8560556,37.46755556,5.93,14.65,2.045,32.59,40.94,419.21,0,128,51,21.8,37,28,3.2,27.46800041,546.1480103,-1.059499979,-0.524830997,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
811,812,KW-KY-S-51,128.8560556,37.46755556,6.01,13.37,1.725,32.53,20.86,418.59,0,128,51,21.8,37,28,3.2,27.46800041,546.1480103,-1.059499979,-0.524830997,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
812,813,KW-KY-S-52,128.8553611,37.46786111,5.65,9.5,0.605,24.07,8.72,190.92,0,128,51,19.3,37,28,4.3,36.49580002,546.7550049,-2.2838099,-0.032589398,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
813,814,KW-KY-S-53,128.8553611,37.46786111,5.79,6.59,0.45,18.5,5.45,144.86,0,128,51,19.3,37,28,4.3,36.49580002,546.7550049,-2.2838099,-0.032589398,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
814,815,KW-KY-CS-01,128.8567222,37.46294444,5.19,1.58, ,14.13,2.02,67.8,0,128,51,24.2,37,27,46.6,4.578670025,487.8049927,-6.63E-05,-0.00287393,Hl,HWANGRYONG,B,2,584,KOREA,1,A,0.5,0.5,43.36,5.4,13.4,81.2,4.4,0
815,816,KW-KY-CS-02,128.8567222,37.46294444,5.17,0.54,0.115,15.03,4.38,60.17,0,128,51,24.2,37,27,46.6,4.578670025,487.8049927,-6.63E-05,-0.00287393,Hl,HWANGRYONG,B,2,584,KOREA,1,A,0.5,0.5,43.36,5.4,13.4,81.2,4.4,0
816,817,KW-KY-CS-03,128.8607778,37.43966667,6.22,0.86, ,20.57, ,125.67,0,128,51,38.8,37,26,22.8,37.16260147,574.0440063,0.291393995,-0.116320997,SRF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
817,818,KW-DA-S-26,128.8703611,37.40297222,6.08,0.36, ,1.97, , ,0,128,52,13.3,37,24,10.7,40.68759918,583.1259766,0.0357689,0.400027007,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
818,819,KW-DA-S-27,128.8703611,37.40441667,6.27,1.58, ,2.17, , ,0,128,52,13.3,37,24,15.9,11.10610008,607.5449829,0.0378098,1.260470033,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
819,820,KW-DA-S-28,128.8703611,37.40441667,7.36,0.97, ,2.02, , ,0,128,52,13.3,37,24,15.9,11.10610008,607.5449829,0.0378098,1.260470033,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
820,821,KW-DA-S-29,128.8697222,37.40541667,6.3,1.25, ,1.73, , ,0,128,52,11,37,24,19.5,46.79079819,578.5960083,-5.489409924,-0.0533766,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
821,822,KW-DA-S-30,128.8673333,37.40652778,7.23,2.58, ,2.04, , ,0,128,52,2.4,37,24,23.5,17.63800049,544.5430298,2.094249964,-0.073469602,JEC,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
822,823,KW-DA-S-31,128.8639722,37.40711111,7.05,1.76, ,2.41, , ,0,128,51,50.3,37,24,25.6,22.47400093,578.0700073,0.945478022,0.069989599,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
823,824,KW-DA-S-32,128.8605278,37.40705556,8.95,0.25, ,2.04, , ,0,128,51,37.9,37,24,25.4,28.60790062,612.0289917,-0.266063005,0.296680987,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
824,825,KW-DA-S-33,128.8609444,37.40858333,7.59,0.58,0.145,0, , ,0,128,51,39.4,37,24,30.9,8.30673027,540.8079834,0.292227,0.114492998,JED,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
825,826,KW-DA-S-34,128.85975,37.40861111,6.56,0.54,0.285,8.55, , ,0,128,51,35.1,37,24,31,9.377169609,539.4329834,0.45046401,0.032738999,JED,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
826,827,KW-DA-S-36,128.8613056,37.42530556,5.57,0.25, ,4.13, , ,0,128,51,40.7,37,25,31.1,14.55920029,548.559021,2.449529886,0.369697988,JED,JEJU,B,2,492,KOREA,1,C,0.5,0.5,372.75,21.6,74.2,4.2,9.4,0
827,828,KW-DA-S-37,128.8584444,37.43027778,6.26,0.58,0.245,5.18, , ,0,128,51,30.4,37,25,49,0.964156985,519.940979,0.032822601,-0.070937097,Hl,HWANGRYONG,B,2,584,KOREA,1,A,0.5,0.5,43.36,5.4,13.4,81.2,4.4,0
828,829,KW-DA-S-61,128.8704722,37.40469444,6.93,0.37,0.005,2.47, , ,0,128,52,13.7,37,24,16.9,10.98950005,613.5700073,-0.174962997,1.848960042,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
829,830,KW-DA-S-62,128.8704722,37.40469444,8.1,0.25,0.015,3.78, , ,0,128,52,13.7,37,24,16.9,10.98950005,613.5700073,-0.174962997,1.848960042,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
830,831,KW-DA-S-63,128.8692222,37.40586111,7.43,0.17, ,1.91, , ,0,128,52,9.2,37,24,21.1,18.09659958,537.8670044,1.50541997,-0.177930996,DbF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
831,832,KW-DA-S-64,128.8687222,37.40625,7.7,0.48, ,1.43, , ,0,128,52,7.4,37,24,22.5,2.877120018,535.0139771,0.734089971,-0.033732001,W,Water,B,2,,,,,,,,,,,,
832,833,KW-DA-S-65,128.8671389,37.40683333,6.25,0.87,0.045,2.46, , ,0,128,52,1.7,37,24,24.6,21.64970016,548.7789917,-0.0484102,-0.228341997,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
833,834,KW-DA-S-66,128.8663611,37.40719444,5.81,0.25,0.005,4.63, , ,0,128,51,58.9,37,24,25.9,11.16469955,565.4639893,-0.034574602,0.626802027,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
834,835,KW-DA-S-67,128.8650278,37.40708333,5.93,1.03, ,3.09, , ,0,128,51,54.1,37,24,25.5,13.64000034,574.526001,0.26334399,-0.176597998,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
835,836,KW-KY-S-30,128.8481944,37.47244444,7.08,0.36, ,9.67,1.73,110.87,0,128,50,53.5,37,28,20.8,5.142779827,481.427002,-0.746879995,0.186958,RB,RB,B,2,596,KOREA,1,A,0.5,0.5,260,5.2,13.5,81.3,4.4,0
836,837,KW-KY-S-31,128.8460278,37.47263889,6.93,2.58,0.445,14.1,10.21,116.97,0,128,50,45.7,37,28,21.5,0.134887993,475.0180054,0.00103663,0.042784698,RB,RB,B,2,596,KOREA,1,A,0.5,0.5,260,5.2,13.5,81.3,4.4,0
837,838,KW-KY-PS-03,128.8652778,37.47761111,7,4.6,0.3,26.3,1.5,267,0,128,51,55,37,28,39.4,31.42200089,608.242981,-0.148537993,0.127829,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
838,839,GG-SS-PS-1,127.7891944,37.53083333,6.3, ,0.2,0.6, , ,0,127,47,21.1,37,31,51,15.6281004,260.7510071,-0.341176003,-0.529286027,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
839,840,GG-SS-PS-2,127.7798056,37.53694444,5.6, ,0.1,9.7, , ,0,127,46,47.3,37,32,13,5.271860123,204.0240021,-1.511369944,0.209336996,WoB,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
840,841,GG-SS-PS-3,127.7683056,37.538,5.8, ,0.1,7.9, , ,0,127,46,5.9,37,32,16.8,5.012929916,190.0200043,0.00484896,0.386440992,CGB,CHILGOG,B,2,531,KOREA,1,C,0.5,0.5,41.78,12.3,29.2,58.5,0,0
841,842,GG-SS-S-5,127.7941667,37.52261111,4.59,0.68,0.11,3.72, , ,0,127,47,39,37,31,21.4,37.80939865,487.9819946,-0.190564007,0.199571997,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
842,843,GG-SS-S-6,127.793,37.52327778,4.75,0.39,0.075,3.32, , ,0,127,47,34.8,37,31,23.8,26.74130058,455.9549866,-0.253935993,3.506930113,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
843,844,GG-SS-S-7,127.7905,37.52405556,4.79,0.48,0.08,3.48, , ,0,127,47,25.8,37,31,26.6,34.66360092,354.1059875,1.227570057,-1.416839957,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
844,845,GG-SS-S-8,127.78825,37.52377778,4.55,0.24,0.11,5.78, , ,0,127,47,17.7,37,31,25.6,15.85659981,329.7650146,-0.00440892,-4.90846014,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
845,846,GG-SS-S-9,127.78825,37.52377778,4.49,0.45,0.075,4.77, , ,0,127,47,17.7,37,31,25.6,15.85659981,329.7650146,-0.00440892,-4.90846014,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
846,847,GG-SS-S-10,127.7890556,37.52555556,5.22,1.58,0.1,3.55, , ,0,127,47,20.6,37,31,32,32.8348999,341.4509888,-0.973271012,1.539549947,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
847,848,GG-SS-S-11,127.79,37.52477778,4.74,0.37,0.115,3.5, , ,0,127,47,24,37,31,29.2,35.48529816,336.2869873,1.140949965,-0.327558011,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
848,849,GG-SS-S-12,127.79,37.52477778,4.77,0.78,0.12,4.78, , ,0,127,47,24,37,31,29.2,35.48529816,336.2869873,1.140949965,-0.327558011,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
849,850,GG-SS-S-13,127.7896111,37.52527778,4.9,0.86,0.11,4.68, , ,0,127,47,22.6,37,31,31,33.09059906,322.2349854,0.348342001,1.094069958,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
850,851,GG-SS-S-14,127.7885556,37.52572222,4.72,0.27,0.04,2.25, , ,0,127,47,18.8,37,31,32.6,31.16180038,340.3080139,-2.472840071,0.224186003,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
851,852,GG-SS-S-15,127.7885556,37.52572222,4.77,2.35,0.085,2.72, , ,0,127,47,18.8,37,31,32.6,31.16180038,340.3080139,-2.472840071,0.224186003,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
852,853,GG-SS-S-16,127.78925,37.52619444,4.72,1.48,0.125,3.82, , ,0,127,47,21.3,37,31,34.3,36.55070114,302.2659912,0.789839029,-0.114702001,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
853,854,GG-SS-S-17,127.7895556,37.52702778,4.29,0.77,0.13,4.65, , ,0,127,47,22.4,37,31,37.3,30.09029961,280.0169983,1.470790029,1.957599998,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
854,855,GG-SS-S-18,127.7891111,37.52755556,4.74,0.77,0.14,3.74, , ,0,127,47,20.8,37,31,39.2,31.15530014,276.756012,0.793146014,2.589900017,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
855,856,GG-SS-S-19,127.7891111,37.52755556,4.19,0.29,0.07,3.79, , ,0,127,47,20.8,37,31,39.2,31.15530014,276.756012,0.793146014,2.589900017,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
856,857,GG-SS-S-20,127.7893333,37.52791667,4.5,0.48,0.13,4.98, , ,0,127,47,21.6,37,31,40.5,26.03470039,284.2999878,2.376399994,-0.276679009,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
857,858,GG-SS-S-21,127.7886111,37.52833333,4.3,0.78,0.1,4.95, , ,0,127,47,19,37,31,42,21.75200081,290.1650085,-0.419986993,2.799619913,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
858,859,GG-SS-S-22,127.7884444,37.52875,4.71,0.52,0.085,3.11, , ,0,127,47,18.4,37,31,43.5,23.41570091,291.1809998,-0.057316702,2.918760061,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
859,860,GG-SS-S-23,127.7884722,37.52919444,4.28,2.04,0.08,4.55, , ,0,127,47,18.5,37,31,45.1,21.51709938,281.0480042,0.100665003,-0.224408001,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
860,861,GG-SS-S-24,127.7884722,37.52919444,4.23,0.55,0.07,3.5, , ,0,127,47,18.5,37,31,45.1,21.51709938,281.0480042,0.100665003,-0.224408001,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
861,862,GG-SS-S-25,127.7884167,37.52988889,4.88,0.36,0.1,3.88, , ,0,127,47,18.3,37,31,47.6,12.44209957,257.0840149,0.371486008,-3.9447999,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
862,863,GG-SS-S-26,127.7884167,37.52988889,5.39,0.27,0.11,4.2, , ,0,127,47,18.3,37,31,47.6,12.44209957,257.0840149,0.371486008,-3.9447999,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
863,864,GG-SS-S-27,127.7876944,37.53027778,5.22,0.87,0.125,3.41, , ,0,127,47,15.7,37,31,49,34.72259903,245.348999,1.928599954,1.096560001,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
864,865,GG-SS-S-28,127.7878889,37.53127778,5.81,0.56,0.065,2.76, , ,0,127,47,16.4,37,31,52.6,18.97789955,277.973999,-1.38854003,2.637949944,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
865,866,GG-SS-S-29,127.7871667,37.53119444,5.87,0.34,0.075,3.67, , ,0,127,47,13.8,37,31,52.3,31.54070091,233.753006,3.939599991,0.170375004,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
866,867,GG-SS-S-30,127.7876667,37.53161111,5.58,0.48,0.155,2.33, , ,0,127,47,15.6,37,31,53.8,27.63689995,263.2449951,-0.338286012,-1.041659951,SNE2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
867,868,GG-SS-S-31,127.7849722,37.53430556,5.79,0.48,0.095,3.11, , ,0,127,47,5.9,37,32,3.5,1.859069943,218.951004,0.003673,0.107066996,PxB,PUNGCHEON,B,2,553,KOREA,1,A,0.5,0.5,68.05,12.9,40.7,46.4,38.3,0
868,869,GG-SS-S-32,127.7865556,37.53463889,6.14,0.35,0.11,5.48, , ,0,127,47,11.6,37,32,4.7,2.996200085,220.7720032,0.070905402,-0.129656002,PxB,PUNGCHEON,B,2,553,KOREA,1,A,0.5,0.5,68.05,12.9,40.7,46.4,38.3,0
869,870,GG-SS-S-33,127.7841111,37.53536111,6,0.48,0.165,3.55, , ,0,127,47,2.8,37,32,7.3,0.584272981,214.4320068,-0.096151397,0.0567417,WoB,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
870,871,GG-SS-S-34,127.7793056,37.53511111,5.32,0.57,0.02,3.39, , ,0,127,46,45.5,37,32,6.4,21.82830048,230.8919983,0.850006998,-0.798308015,SqD,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
871,872,GG-SS-S-35,127.7743889,37.53744444,5.06,0.45,0.1,6.1, , ,0,127,46,27.8,37,32,14.8,1.095199943,190.2810059,0.072431497,-0.109636001,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
872,873,GG-SS-S-36,127.7643056,37.53761111,4.24,0.74,0.11,4.03, , ,0,127,45,51.5,37,32,15.4,4.80092001,185.0429993,0.406195998,-0.223320007,ArC,ANRYONG,B,2,393,KOREA,1,B,0.5,0.5,52.35,6,25,70,4,0
873,874,GG-SS-S-37,127.7559444,37.53508333,4.88,0.13,0.125,4.05, , ,0,127,45,21.4,37,32,6.3,29.74670029,228.1620026,1.641600013,-1.373839974,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
874,875,GG-SS-CS-3,127.7691944,37.53227778,5.55,0.54,0.085,3.51, , ,0,127,46,9.1,37,31,56.2,14.45149994,273.1329956,-0.210666999,-2.612639904,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
875,876,GG-CY-PS-1,127.7635278,37.51233333,5.8, , ,1.9, , ,0,127,45,48.7,37,30,44.4,25.17309952,313.4890137,-0.216527998,-0.31418401,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
876,877,GG-CY-PS-2,127.7581667,37.51544444,5.7, ,0.1,5.9, , ,0,127,45,29.4,37,30,55.6,4.872089863,237.4340057,-0.433665991,0.145069003,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
877,878,GG-CY-PS-3,127.7559167,37.52652778,5.8, ,0.1,1.3, , ,0,127,45,21.3,37,31,35.5,23.88159943,237.4380035,0.097210802,0.480756015,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
878,879,GG-CY-S-1,127.7684722,37.51105556,4.63,40.68,0.17,6.57, , ,0,127,46,6.5,37,30,39.8,32.19380188,377.2359924,-0.911930025,1.43927002,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
879,880,GG-CY-S-2,127.7684167,37.51102778,4.72,37.46,0.135,0, , ,0,127,46,6.3,37,30,39.7,26.61420059,380.4339905,-0.573148012,3.568700075,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
880,881,GG-CY-S-3,127.7686944,37.51105556,4.73,23.42,0.16,0.22, , ,0,127,46,7.3,37,30,39.8,35.68610001,372.0750122,1.947309971,-0.822713971,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
881,882,GG-CY-S-4,127.7685278,37.51094444,5.26,1.34,0.09,1.46, , ,0,127,46,6.7,37,30,39.4,32.54119873,382.7489929,-1.668329954,1.402719975,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
882,883,GG-CY-S-5,127.7668056,37.51088889,4.33,166.3,0.16,1.07, , ,0,127,46,0.5,37,30,39.2,13.38239956,379.2690125,-1.103119969,0.442173004,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
883,884,GG-CY-S-6,127.7677778,37.51102778,4.95,8.59,0.085,0.07, , ,0,127,46,4,37,30,39.7,22.64609909,362.8039856,-0.534762025,-2.631690025,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
884,885,GG-CY-S-7,127.7677778,37.51102778,4.95,10.9,0.09,0, , ,0,127,46,4,37,30,39.7,22.64609909,362.8039856,-0.534762025,-2.631690025,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
885,886,GG-CY-S-8,127.7672778,37.51072222,4.35,2.5,0.175,0.5, , ,0,127,46,2.2,37,30,38.6,14.99440002,385.072998,-0.233829007,0.536068022,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
886,887,GG-CY-S-9,127.7672778,37.51072222,4.38,2.47,0.11,1.06, , ,0,127,46,2.2,37,30,38.6,14.99440002,385.072998,-0.233829007,0.536068022,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
887,888,GG-CY-S-10,127.7812778,37.51172222,4.74,1.63,0.07,0.61, , ,0,127,46,52.6,37,30,42.2,38.93389893,493.7600098,-0.441215992,1.657170057,SmF2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
888,889,GG-CY-S-11,127.7810556,37.51197222,4.41,2.68,0.065,0, , ,0,127,46,51.8,37,30,43.1,33.73260117,511.8380127,-1.974179983,1.399590015,SmF2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
889,890,GG-CY-S-12,127.7802222,37.51180556,4.5,2.58,0.055,3.45, , ,0,127,46,48.8,37,30,42.5,24.22719955,502.9379883,0.740850985,-2.756949902,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
890,891,GG-CY-S-13,127.7804722,37.51227778,4.7,1.3,0.065,0, , ,0,127,46,49.7,37,30,44.2,23.36000061,538.9550171,-2.232969999,2.069519997,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
891,892,GG-CY-S-14,127.7804722,37.51227778,4.75,1.98,0.1,0, , ,0,127,46,49.7,37,30,44.2,23.36000061,538.9550171,-2.232969999,2.069519997,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
892,893,GG-CY-S-15,127.7621944,37.51230556,6.69,0.39,0.05,0, , ,0,127,45,43.9,37,30,44.3,23.38389969,277.8330078,0.199904993,-0.00932329,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
