OBJECTID_x,ID,start_lon,start_lan,pH,As,Cd,Ni,Pb,Zn,Hg,Lon,Lan,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec
1170,KW-BW-S-27,128.0444,37.4944,5.3,0.59,0.14,0.46,102.17,0.024,0,128.0858889,37.82330556,128,5,9.2,37,49,23.9
1171,KW-BW-S-28,128.0444,37.4944,4.68,1.37,0.105,0,88.87,0.035,0,128.0866944,37.82308333,128,5,12.1,37,49,23.1
1172,KW-BW-S-29,128.0444,37.4944,4.89,1.25,0.065,0.16,80.73,0.058,0,128.0866944,37.82308333,128,5,12.1,37,49,23.1
1173,KW-BW-S-30,128.0444,37.4944,4.81,0.29,0.1,0.07,77.6,0.005,0,128.09,37.82252778,128,5,24,37,49,21.1
1174,KW-BW-S-31,128.0444,37.4944,5.89,1.05,0.115,0.63,89.03,0.041,0,128.0907778,37.82136111,128,5,26.8,37,49,16.9
1175,KW-BW-S-32,128.0444,37.4944,6.36,0.73,0.08,0,95.03,0.202,0,128.0910833,37.81836111,128,5,27.9,37,49,6.1
1176,KW-BW-S-33,128.0444,37.4944,5.64,1.29,0.085,1.25,85.77,0.382,0,128.0921111,37.81508333,128,5,31.6,37,48,54.3
1177,KW-BW-S-34,128.0444,37.4944,6.64,1.32,0.095,0.54,75,0.061,0,128.0818889,37.81338889,128,4,54.8,37,48,48.2
1178,KW-BW-S-35,128.0444,37.4944,6.29,0.79,0.09,0.84,58,0.043,0,128.0682222,37.80963889,128,4,5.6,37,48,34.7
1179,KW-BW-S-36,128.0444,37.4944,6.66,0.5,0.145,0.71,64.8,0.022,0,128.0618889,37.80213889,128,3,42.8,37,48,7.7
1180,KW-BW-S-37,128.0444,37.4944,5.74,0.78,0.135,1.62,81.27,0.011,0,128.0625833,37.79997222,128,3,45.3,37,47,59.9
1181,KW-BW-S-38,128.0444,37.4944,6.79,0.43,0.03,2.76,77.17,0.194,0,128.0786944,37.829,128,4,43.3,37,49,44.4
1182,KW-BW-S-39,128.0444,37.4944,7.23,0.36,0.08,4.45,84.08,0.173,0,128.0786944,37.829,128,4,43.3,37,49,44.4
1183,KW-BW-S-40,128.0444,37.4944,4.96,0.13,0.109,2.41,107.5,0.292,0,128.0795556,37.82908333,128,4,46.4,37,49,44.7
1184,KW-BW-S-41,128.0444,37.4944,4.93,0.33,0.025,2.26,114.99,0.488,0,128.0795556,37.82908333,128,4,46.4,37,49,44.7
1185,KW-BW-S-42,128.0444,37.4944,5.79,2.26,0.03,4.7,59.36,0.124,0,128.0796944,37.82855556,128,4,46.9,37,49,42.8
1186,KW-BW-S-43,128.0444,37.4944,5.83,0.56,0.109,3.14,64.27,0.116,0,128.0796944,37.82855556,128,4,46.9,37,49,42.8
1187,KW-BW-S-44,128.0444,37.4944,5.24,0.86,0.03,4.72,60.75,0.058,0,128.0798056,37.82791667,128,4,47.3,37,49,40.5
1188,KW-BW-S-45,128.0444,37.4944,5.34,0.36,0.015,4.36,70.11,0.065,0,128.0798056,37.82791667,128,4,47.3,37,49,40.5
1189,KW-BW-S-46,128.0444,37.4944,6.22,0.49,0.109,3.77,68.33,0.209,0,128.0805278,37.82816667,128,4,49.9,37,49,41.4
1190,KW-BW-S-47,128.0444,37.4944,5.98,1.61,0.109,6.49,81.08,0.732,0,128.0814167,37.82766667,128,4,53.1,37,49,39.6
1191,KW-BW-S-48,128.0444,37.4944,5.92,0.25,0.045,4.07,74.33,0.401,0,128.0829444,37.82608333,128,4,58.6,37,49,33.9
1192,KW-BW-S-49,128.0444,37.4944,6.32,1.48,0.045,2.37,75.5,0.362,0,128.083,37.82608333,128,4,58.8,37,49,33.9
1193,KW-BW-S-50,128.0444,37.4944,5.65,0.36,0.05,3.5,77.73,0.346,0,128.0831111,37.82566667,128,4,59.2,37,49,32.4
1194,KW-BW-S-51,128.0444,37.4944,5.91,0.85,0.109,3.54,65.97,0.13,0,128.0837222,37.82397222,128,5,1.4,37,49,26.3
1195,KW-BW-S-52,128.0444,37.4944,6.85,0.36,0.109,2.32,63.75,0.072,0,128.0840833,37.82419444,128,5,2.7,37,49,27.1
1196,KW-BW-S-53,128.0444,37.4944,7.27,0.26,0.109,2.63,64.86,0.074,0,128.0840833,37.82419444,128,5,2.7,37,49,27.1
1197,KW-BW-S-54,128.0444,37.4944,6.27,0.86,0.109,3.46,66.17,0.062,0,128.0846944,37.82375,128,5,4.9,37,49,25.5
1198,KW-BW-S-55,128.0444,37.4944,6.44,0.26,0.109,2.3,54.2,0.024,0,128.0862222,37.82313889,128,5,10.4,37,49,23.3
1199,KW-BW-S-56,128.0444,37.4944,4.69,0.46,0.109,3,147.83,0.033,0,128.0853611,37.82266667,128,5,7.3,37,49,21.6
1200,KW-BW-S-57,128.0444,37.4944,4.67,4.47,0.109,2.45,126.54,0.032,0,128.0853611,37.82266667,128,5,7.3,37,49,21.6
1201,KW-BW-CS-01,128.0444,37.4944,7.63,0.16,0.18,1.65,69.97,0.044,0,128.0752222,37.82427778,128,4,30.8,37,49,27.4
1202,KW-BW-CS-02,128.0444,37.4944,7.59,0.25,0.195,1.85,76.77,0.042,0,128.0752222,37.82427778,128,4,30.8,37,49,27.4
1203,KW-BW-CS-03,128.0444,37.4944,7.61,0.73,0.109,3,92.2,0.012,0,128.1002222,37.82172222,128,6,0.8,37,49,18.2
1204,KW-MH-PS-01,128.0558,37.4754,6.9,0.73,0.1,3.4,108,,0,128.1003611,37.79733333,128,6,1.3,37,47,50.4
1205,KW-MH-PS-02,128.0558,37.4754,6.3,0.73,0.1,3.1,96,,0,128.0969167,37.80125,128,5,48.9,37,48,4.5
1206,KW-MH-PS-03,128.0558,37.4754,5.7,0.73,0.2,6.1,131,,0,128.0967778,37.80697222,128,5,48.4,37,48,25.1
1207,KW-MH-S-01,128.0558,37.4754,6.03,0.44,0.14,5.42,86.83,,0,128.0995833,37.79836111,128,5,58.5,37,47,54.1
1208,KW-MH-S-02,128.0558,37.4754,6.63,0.24,0.11,9.66,51.87,,0,128.0995833,37.79836111,128,5,58.5,37,47,54.1
1209,KW-MH-S-03,128.0558,37.4754,7.07,0.47,0.095,2.48,98.9,,0,128.0995556,37.79827778,128,5,58.4,37,47,53.8
1210,KW-MH-S-04,128.0558,37.4754,8.21,0.26,0.09,2.95,83.83,,0,128.1003611,37.79855556,128,6,1.3,37,47,54.8
1211,KW-MH-S-05,128.0558,37.4754,9.03,0.47,0.1,5.02,82.47,,0,128.1003611,37.79855556,128,6,1.3,37,47,54.8
1212,KW-MH-S-06,128.0558,37.4754,4.82,0.96,0.11,2.56,80.03,,0,128.0998611,37.79819444,128,5,59.5,37,47,53.5
1213,KW-MH-S-07,128.0558,37.4754,6.92,0.26,0.11,2.19,76.4,,0,128.09875,37.79769444,128,5,55.5,37,47,51.7
1214,KW-MH-S-08,128.0558,37.4754,6.49,0.35,0.11,3.4,75.5,,0,128.0983056,37.79752778,128,5,53.9,37,47,51.1
1215,KW-MH-S-09,128.0558,37.4754,6.07,0.47,0.1,3.66,83.97,,0,128.0979722,37.79741667,128,5,52.7,37,47,50.7
1216,KW-MH-S-10,128.0558,37.4754,4.88,0.58,0.11,2.12,74.93,,0,128.0971111,37.79769444,128,5,49.6,37,47,51.7
1217,KW-MH-S-11,128.0558,37.4754,6.12,0.25,0.11,2.41,72.9,,0,128.0971944,37.79794444,128,5,49.9,37,47,52.6
1218,KW-MH-S-12,128.0558,37.4754,7.55,0.79,0.11,2.82,62.53,,0,128.0967778,37.79836111,128,5,48.4,37,47,54.1
1219,KW-MH-S-13,128.0558,37.4754,7.07,0.64,0.11,3.03,66.27,,0,128.0973056,37.79952778,128,5,50.3,37,47,58.3
1220,KW-MH-S-14,128.0558,37.4754,6.08,0.97,0.175,5.82,85.57,,0,128.0973056,37.79952778,128,5,50.3,37,47,58.3
1221,KW-MH-S-15,128.0558,37.4754,6.41,0.25,0.105,5.08,78.07,,0,128.09625,37.80022222,128,5,46.5,37,48,0.8
1222,KW-MH-S-16,128.0558,37.4754,6.8,0.35,0.11,1.26,61.37,,0,128.0963611,37.80002778,128,5,46.9,37,48,0.1
1223,KW-MH-S-17,128.0558,37.4754,6.15,0.58,0.11,3,52.07,,0,128.0962778,37.80352778,128,5,46.6,37,48,12.7
1224,KW-MH-S-18,128.0558,37.4754,5.76,0.37,0.11,3.19,68.53,,0,128.0962778,37.80352778,128,5,46.6,37,48,12.7
1225,KW-MH-S-19,128.0558,37.4754,4.85,0.35,0.12,2.82,58.23,,0,128.0949167,37.80005556,128,5,41.7,37,48,0.2
1226,KW-MH-S-20,128.0558,37.4754,5.53,1.87,0.11,2.18,58.23,,0,128.0949167,37.80005556,128,5,41.7,37,48,0.2
1227,KW-MH-S-21,128.0558,37.4754,5.14,0.25,0.085,2.8,77.8,,0,128.0928333,37.79911111,128,5,34.2,37,47,56.8
1228,KW-MH-S-22,128.0558,37.4754,4.84,1.58,0.11,1.94,69.37,,0,128.0912222,37.79930556,128,5,28.4,37,47,57.5
1229,KW-MH-S-23,128.0558,37.4754,4.84,0.25,0.11,2.69,68.3,,0,128.0912222,37.79930556,128,5,28.4,37,47,57.5
1230,KW-MH-S-24,128.0558,37.4754,5.22,2.55,0.08,3.85,80.53,,0,128.0916389,37.79966667,128,5,29.9,37,47,58.8
1231,KW-MH-S-25,128.0558,37.4754,4.6,0.46,0.11,2.56,80.53,,0,128.0912222,37.80002778,128,5,28.4,37,48,0.1
1232,KW-MH-S-26,128.0558,37.4754,5.73,1.24,0.11,1.46,63.57,,0,128.0906944,37.79958333,128,5,26.5,37,47,58.5
1233,KW-MH-S-27,128.0558,37.4754,5.72,2.57,0.085,3.07,57.9,,0,128.0903611,37.80022222,128,5,25.3,37,48,0.8
1234,KW-MH-S-28,128.0558,37.4754,6.22,0.35,0.11,1.96,54.77,,0,128.0897778,37.80080556,128,5,23.2,37,48,2.9
1235,KW-MH-S-31,128.0558,37.4754,4.71,0.25,0.11,0,68.9,,0,128.0864722,37.80719444,128,5,11.3,37,48,25.9
1236,KW-MH-S-32,128.0558,37.4754,5.93,1.48,0.14,3.18,82.23,,0,128.0859167,37.80819444,128,5,9.3,37,48,29.5
1237,KW-MH-S-33,128.0558,37.4754,6.12,0.36,0.075,3.45,59.3,,0,128.0848056,37.80908333,128,5,5.3,37,48,32.7
1238,KW-MH-S-34,128.0558,37.4754,5.04,1.79,0.11,2.6,89.93,,0,128.0824722,37.80886111,128,4,56.9,37,48,31.9
1239,KW-MH-S-35,128.0558,37.4754,7.6,0.25,0.14,3.88,87.6,,0,128.0809167,37.81422222,128,4,51.3,37,48,51.2
1240,KW-MH-S-36,128.0558,37.4754,5.64,0.58,0.14,5.29,73.67,,0,128.0714722,37.81288889,128,4,17.3,37,48,46.4
1241,KW-MH-S-37,128.0558,37.4754,5.78,1.68,0.11,3.41,54.13,,0,128.0665,37.81175,128,3,59.4,37,48,42.3
1242,KW-MH-CS-01,128.0558,37.4754,6.4,0.37,0.11,1.77,81.7,,0,128.1041944,37.79244444,128,6,15.1,37,47,32.8
1243,KW-MH-CS-02,128.0558,37.4754,6.48,0.48,0.11,1.72,67.23,,0,128.1041944,37.79244444,128,6,15.1,37,47,32.8
1244,KW-MH-CS-03,128.0558,37.4754,7.9,0.46,0.11,3,92.2,,0,128.1002222,37.82172222,128,6,0.8,37,49,18.2
1245,GG-DMD-PS-1,127.3022,37.5513,5.9,1.52,0.1,0.6,,,0,127.4982222,37.92005556,127,29,53.6,37,55,12.2
1246,GG-DMD-PS-2,127.3022,37.5513,5.7,1.52,0.2,2,,,0,127.49625,37.92041667,127,29,46.5,37,55,13.5
1247,GG-DMD-PS-3,127.3022,37.5513,5.7,1.52,0.1,1.2,,,0,127.4963889,37.90727778,127,29,47,37,54,26.2
1248,GG-DMD-S-1,127.3022,37.5513,6.2,1.17,0.03,0.74,,,0,127.5067778,37.92036111,127,30,24.4,37,55,13.3
1249,GG-DMD-S-2,127.3022,37.5513,5.45,2.77,0.04,2.08,,,0,127.5065556,37.92041667,127,30,23.6,37,55,13.5
1250,GG-DMD-S-3,127.3022,37.5513,3.91,3.81,0.02,6.77,,,0,127.5060833,37.92022222,127,30,21.9,37,55,12.8
1251,GG-DMD-S-4,127.3022,37.5513,4.21,2.24,0.585,3.16,,,0,127.5058889,37.92036111,127,30,21.2,37,55,13.3
1252,GG-DMD-S-5,127.3022,37.5513,5,2.47,0.165,1.94,,,0,127.5057222,37.92036111,127,30,20.6,37,55,13.3
1253,GG-DMD-S-6,127.3022,37.5513,4.86,1.13,0.095,1.67,,,0,127.5054444,37.92038889,127,30,19.6,37,55,13.4
1254,GG-DMD-S-7,127.3022,37.5513,6.06,2.17,0.915,3.76,,,0,127.5050556,37.92044444,127,30,18.2,37,55,13.6
1255,GG-DMD-S-8,127.3022,37.5513,6.07,0.92,1.215,1.1,,,0,127.5050556,37.92044444,127,30,18.2,37,55,13.6
1256,GG-DMD-S-9,127.3022,37.5513,5.9,2.32,0.035,0.95,,,0,127.5046389,37.92055556,127,30,16.7,37,55,14
1257,GG-DMD-S-10,127.3022,37.5513,5.11,1.49,0.152,1.32,,,0,127.5040833,37.92061111,127,30,14.7,37,55,14.2
1258,GG-DMD-S-11,127.3022,37.5513,5.62,1.63,0.16,2.08,,,0,127.5037222,37.92058333,127,30,13.4,37,55,14.1
1259,GG-DMD-S-12,127.3022,37.5513,5.41,1.93,0.035,1.14,,,0,127.5029722,37.92005556,127,30,10.7,37,55,12.2
1260,GG-DMD-S-13,127.3022,37.5513,5.23,1.96,0.152,1.05,,,0,127.5029722,37.92005556,127,30,10.7,37,55,12.2
1261,GG-DMD-S-14,127.3022,37.5513,5.35,1.65,0.055,1.55,,,0,127.5026944,37.91980556,127,30,9.7,37,55,11.3
1262,GG-DMD-S-15,127.3022,37.5513,5.53,2.08,0.12,2.2,,,0,127.5024722,37.91952778,127,30,8.9,37,55,10.3
1263,GG-DMD-S-16,127.3022,37.5513,5.27,1.57,0.115,1.45,,,0,127.5024722,37.91952778,127,30,8.9,37,55,10.3
1264,GG-DMD-S-17,127.3022,37.5513,6.31,1.88,0.035,0.84,,,0,127.5015556,37.91913889,127,30,5.6,37,55,8.9
1265,GG-DMD-S-18,127.3022,37.5513,4.98,1.31,0.06,3.83,,,0,127.5009444,37.91872222,127,30,3.4,37,55,7.4
1266,GG-DMD-S-19,127.3022,37.5513,5.21,1.72,0.152,0.15,,,0,127.5009444,37.91872222,127,30,3.4,37,55,7.4
1267,GG-DMD-S-20,127.3022,37.5513,5.07,2.22,0.152,0.4,,,0,127.5001667,37.91830556,127,30,0.6,37,55,5.9
1268,GG-DMD-S-21,127.3022,37.5513,6.13,1.32,0.152,0,,,0,127.4996389,37.91822222,127,29,58.7,37,55,5.6
1269,GG-DMD-S-22,127.3022,37.5513,6.34,2.2,0.005,0.56,,,0,127.4991667,37.918,127,29,57,37,55,4.8
1270,GG-DMD-S-23,127.3022,37.5513,6.3,2.29,0.152,0,,,0,127.4991667,37.918,127,29,57,37,55,4.8
1271,GG-DMD-S-24,127.3022,37.5513,6.07,2.03,0.04,0.47,,,0,127.4986944,37.91772222,127,29,55.3,37,55,3.8
1272,GG-DMD-S-25,127.3022,37.5513,6.26,1.72,0.152,0.06,,,0,127.4978056,37.91694444,127,29,52.1,37,55,1
1273,GG-DMD-S-26,127.3022,37.5513,5.6,0.81,0.152,0,,,0,127.4970556,37.91752778,127,29,49.4,37,55,3.1
1274,GG-DMD-S-27,127.3022,37.5513,5.64,1.23,0.152,0,,,0,127.4970556,37.91752778,127,29,49.4,37,55,3.1
1275,GG-DMD-S-28,127.3022,37.5513,5.57,1.99,0.152,0.18,,,0,127.4979722,37.91808333,127,29,52.7,37,55,5.1
1276,GG-DMD-S-29,127.3022,37.5513,5.19,1.4,0.152,0.32,,,0,127.4973611,37.91858333,127,29,50.5,37,55,6.9
1277,GG-DMD-S-30,127.3022,37.5513,6.07,1.41,0.152,0,,,0,127.4976944,37.91463889,127,29,51.7,37,54,52.7
1278,GG-DMD-S-31,127.3022,37.5513,5.07,2.45,0.152,0.19,,,0,127.4975833,37.91044444,127,29,51.3,37,54,37.6
1279,GG-DMD-S-32,127.3022,37.5513,5.84,3.36,0.152,0,,,0,127.4965556,37.90847222,127,29,47.6,37,54,30.5
1280,GG-DMD-S-33,127.3022,37.5513,7.05,1.1,0.005,1.06,,,0,127.4986111,37.90694444,127,29,55,37,54,25
1281,GG-DMD-S-34,127.3022,37.5513,6.42,1.22,0.152,0,,,0,127.4989722,37.904,127,29,56.3,37,54,14.4
1282,GG-DMD-S-35,127.3022,37.5513,6.41,1.77,0.152,0.26,,,0,127.5049167,37.89563889,127,30,17.7,37,53,44.3
1283,GG-DMD-S-36,127.3022,37.5513,7.05,2.11,0.275,1.76,,,0,127.5098056,37.89297222,127,30,35.3,37,53,34.7
1284,GG-DMD-S-37,127.3022,37.5513,5.57,0.97,0.31,3.99,,,0,127.5324722,37.89316667,127,31,56.9,37,53,35.4
1285,GG-DMD-S-38,127.3022,37.5513,6.43,1.14,0.045,0.04,,,0,127.4978611,37.91955556,127,29,52.3,37,55,10.4
1286,GG-DMD-S-39,127.3022,37.5513,6.75,1.11,0.01,0,,,0,127.4981111,37.92052778,127,29,53.2,37,55,13.9
1287,GG-DMD-S-40,127.3022,37.5513,5.4,1.24,0.03,1.34,,,0,127.4970556,37.92066667,127,29,49.4,37,55,14.4
1288,GG-DMD-S-41,127.3022,37.5513,5.67,0.98,0.005,1.87,,,0,127.4970556,37.92066667,127,29,49.4,37,55,14.4
1289,GG-DMD-S-42,127.3022,37.5513,5.69,0.25,0.03,0.9,,,0,127.4960278,37.92083333,127,29,45.7,37,55,15
1290,GG-DMD-S-43,127.3022,37.5513,5.84,0.25,0.152,0.71,,,0,127.4945278,37.92125,127,29,40.3,37,55,16.5
1291,GG-DMD-S-44,127.3022,37.5513,5.7,0.83,0.055,2.16,,,0,127.494,37.92055556,127,29,38.4,37,55,14
1292,GG-DMD-S-45,127.3022,37.5513,5.76,0.24,0.07,0.39,,,0,127.494,37.92055556,127,29,38.4,37,55,14
1293,GG-DMD-S-46,127.3022,37.5513,6,0.24,0.01,1.97,,,0,127.4948889,37.92013889,127,29,41.6,37,55,12.5
1294,GG-DMD-S-47,127.3022,37.5513,5.85,0.57,0.07,1.38,,,0,127.4951944,37.92016667,127,29,42.7,37,55,12.6
1295,GG-DMD-S-48,127.3022,37.5513,5.64,1.1,0.045,2,,,0,127.4960833,37.92002778,127,29,45.9,37,55,12.1
1296,GG-DMD-S-49,127.3022,37.5513,6.89,0.87,0.04,0.68,,,0,127.4951389,37.91927778,127,29,42.5,37,55,9.4
1297,GG-DMD-S-50,127.3022,37.5513,5.77,1.2,0.045,0,,,0,127.4951389,37.91927778,127,29,42.5,37,55,9.4
1298,GG-DMD-S-51,127.3022,37.5513,5.48,0.23,0.16,1.49,,,0,127.4961944,37.919,127,29,46.3,37,55,8.4
1299,GG-DMD-S-52,127.3022,37.5513,5.49,0.24,0.08,1.73,,,0,127.4961944,37.919,127,29,46.3,37,55,8.4
1300,GG-DMD-CS-1,127.3022,37.5513,5.77,2.07,0.23,1.01,,,0,127.4641944,37.92461111,127,27,51.1,37,55,28.6
1301,GG-DMD-CS-2,127.3022,37.5513,6.11,1.81,0.295,1.99,,,0,127.4943611,37.89422222,127,29,39.7,37,53,39.2
1302,GG-DMD-CS-3,127.3022,37.5513,6.32,1.67,0.33,2.41,,,0,127.4943611,37.89438889,127,29,39.7,37,53,39.8
1303,GG-YC-S-24,127.0829,38.0407,5.99,0,0.19,4.86,,,0,127.1134444,38.04658333,127,6,48.4,38,2,47.7
1304,GG-DC-PS-01,127.1821,37.5903,4.9,0.88,0.1,33.8,139,,0,127.3111667,37.98672222,127,18,40.2,37,59,12.2
1305,GG-DC-PS-02,127.1821,37.5903,6.1,0.88,0.5,6.1,141,,0,127.31875,37.98677778,127,19,7.5,37,59,12.4
1306,GG-DC-S-01,127.1821,37.5903,5.58,1.35,0.27,1.14,97.9,,0,127.3059444,37.98436111,127,18,21.4,37,59,3.7
1307,GG-DC-S-02,127.1821,37.5903,4.96,0.59,0.115,1.73,89.4,,0,127.30625,37.98447222,127,18,22.5,37,59,4.1
1308,GG-DC-S-03,127.1821,37.5903,6.1,0.67,0.07,1.73,103.13,,0,127.3064444,37.98344444,127,18,23.2,37,59,0.4
1309,GG-DC-S-04,127.1821,37.5903,5.28,0.47,0.095,1.96,72.97,,0,127.3073889,37.98347222,127,18,26.6,37,59,0.5
1310,GG-DC-S-05,127.1821,37.5903,5.59,1.47,0.095,3.25,63.8,,0,127.3084444,37.98544444,127,18,30.4,37,59,7.6
1311,GG-DC-S-06,127.1821,37.5903,5.56,0.36,0.03,4.19,69.47,,0,127.3088889,37.98522222,127,18,32,37,59,6.8
1312,GG-DC-S-07,127.1821,37.5903,5.46,1.76,0.07,1.57,84.27,,0,127.3091667,37.98536111,127,18,33,37,59,7.3
1313,GG-DC-S-08,127.1821,37.5903,5.48,1.45,0.01,2.42,74.97,,0,127.3091667,37.98536111,127,18,33,37,59,7.3
1314,GG-DC-S-09,127.1821,37.5903,4.19,0.84,0.1,7.06,66.17,,0,127.3095556,37.98552778,127,18,34.4,37,59,7.9
1315,GG-DC-S-10,127.1821,37.5903,5.49,0.87,0.12,2.85,66.37,,0,127.3098333,37.98566667,127,18,35.4,37,59,8.4
1316,GG-DC-S-11,127.1821,37.5903,5.33,0.24,0.12,3.79,69.9,,0,127.3098333,37.98566667,127,18,35.4,37,59,8.4
1317,GG-DC-S-12,127.1821,37.5903,5.32,1.47,0.025,2.8,70.8,,0,127.3106111,37.98605556,127,18,38.2,37,59,9.8
1318,GG-DC-S-13,127.1821,37.5903,5.18,1.26,0.04,2.75,48.7,,0,127.3112222,37.98613889,127,18,40.4,37,59,10.1
1319,GG-DC-S-14,127.1821,37.5903,5.11,0.34,0.03,1.82,59.73,,0,127.3112222,37.98613889,127,18,40.4,37,59,10.1
1320,GG-DC-S-15,127.1821,37.5903,5,1.25,0.015,5.35,58.93,,0,127.3114722,37.98644444,127,18,41.3,37,59,11.2
1321,GG-DC-S-16,127.1821,37.5903,4.77,0.37,0.005,4.6,55.57,,0,127.3117222,37.98627778,127,18,42.2,37,59,10.6
1322,GG-DC-S-17,127.1821,37.5903,5.66,0.85,0.07,2.88,55.2,,0,127.3125278,37.98702778,127,18,45.1,37,59,13.3
1323,GG-DC-S-18,127.1821,37.5903,5.24,1.35,0.07,2.94,50,,0,127.3131389,37.98713889,127,18,47.3,37,59,13.7
1324,GG-DC-S-19,127.1821,37.5903,4.81,0.48,0.07,3.6,66.23,,0,127.3139167,37.98730556,127,18,50.1,37,59,14.3
1325,GG-DC-S-20,127.1821,37.5903,4.78,1.54,0.07,1.63,64.97,,0,127.3139167,37.98730556,127,18,50.1,37,59,14.3
1326,GG-DC-S-21,127.1821,37.5903,4.85,0.25,0.07,4.38,70.83,,0,127.3147222,37.98722222,127,18,53,37,59,14
1327,GG-DC-S-22,127.1821,37.5903,4.78,0.55,0.03,4.1,80.9,,0,127.3144444,37.98769444,127,18,52,37,59,15.7
1328,GG-DC-S-23,127.1821,37.5903,5.24,1.48,0.07,0.65,60,,0,127.3147778,37.98911111,127,18,53.2,37,59,20.8
1329,GG-DC-S-24,127.1821,37.5903,5.49,1.36,0.07,0.88,61.27,,0,127.3147778,37.98911111,127,18,53.2,37,59,20.8
1330,GG-DC-S-25,127.1821,37.5903,5.1,2.68,0.07,1.79,69.13,,0,127.3151667,37.98916667,127,18,54.6,37,59,21
1331,GG-DC-S-26,127.1821,37.5903,4.77,0.18,0.02,3.4,74.53,,0,127.3155278,37.98997222,127,18,55.9,37,59,23.9
1332,GG-DC-S-27,127.1821,37.5903,5.78,0.47,0.005,2.64,65.67,,0,127.3149444,37.98961111,127,18,53.8,37,59,22.6
1333,GG-DC-S-28,127.1821,37.5903,5.83,0.36,0.005,2.93,68.63,,0,127.3149444,37.98961111,127,18,53.8,37,59,22.6
1334,GG-DC-S-29,127.1821,37.5903,6.58,0.35,0.015,2.72,84.93,,0,127.3148889,37.99052778,127,18,53.6,37,59,25.9
1335,GG-DC-S-30,127.1821,37.5903,6.19,1.25,0.105,1.17,149.73,,0,127.3175833,37.99094444,127,19,3.3,37,59,27.4
1336,GG-DC-S-31,127.1821,37.5903,6.23,0.37,0.055,0.93,77.43,,0,127.3179444,37.99147222,127,19,4.6,37,59,29.3
1337,GG-DC-S-32,127.1821,37.5903,5.62,0.23,0.035,4.15,71.27,,0,127.31625,37.99419444,127,18,58.5,37,59,39.1
1338,GG-DC-S-33,127.1821,37.5903,6.39,0.3,0.025,3.22,70.47,,0,127.3161944,37.99497222,127,18,58.3,37,59,41.9
1339,GG-DC-S-35,127.1821,37.5903,5.6,1.35,0.125,3.76,100.13,,0,127.3015278,38.00513889,127,18,5.5,38,0,18.5
1340,GG-DC-S-36,127.1821,37.5903,6.56,0.33,0.155,5.58,155.27,,0,127.2959444,38.01366667,127,17,45.4,38,0,49.2
1341,GG-DC-S-37,127.1821,37.5903,5.63,0.23,0.04,3.6,66.73,,0,127.2875278,38.01663889,127,17,15.1,38,0,59.9
1342,GG-DC-S-38,127.1821,37.5903,5,2.23,0.035,4.36,43.68,,0,127.3077778,37.98508333,127,18,28,37,59,6.3
1343,GG-DC-S-39,127.1821,37.5903,4.66,0.37,0.05,112.65,59.37,,0,127.3111667,37.98669444,127,18,40.2,37,59,12.1
1344,GG-DC-S-40,127.1821,37.5903,6.95,2.25,0.12,13.64,142.83,,0,127.3145278,37.98725,127,18,52.3,37,59,14.1
1345,GG-DC-S-41,127.1821,37.5903,6.72,1.24,0.095,11.37,137.65,,0,127.3145278,37.98725,127,18,52.3,37,59,14.1
1346,GG-DC-S-42,127.1821,37.5903,6.02,0.09,0.055,10.27,94.17,,0,127.3151389,37.98763889,127,18,54.5,37,59,15.5
1347,GG-DC-S-43,127.1821,37.5903,5.5,0.36,0.07,4.6,109.26,,0,127.3153889,37.98705556,127,18,55.4,37,59,13.4
1348,GG-DC-S-44,127.1821,37.5903,6.68,0.13,0.095,6.39,221.07,,0,127.3154444,37.99036111,127,18,55.6,37,59,25.3
1349,GG-DC-S-45,127.1821,37.5903,6.48,1.54,0.095,6.82,191.23,,0,127.3154167,37.99036111,127,18,55.5,37,59,25.3
1350,GG-DC-S-46,127.1821,37.5903,5.51,1.32,0.01,5.06,82.27,,0,127.3179167,37.99030556,127,19,4.5,37,59,25.1
1351,GG-DC-S-47,127.1821,37.5903,6.68,0.25,0.045,3.06,69.55,,0,127.31825,37.99033333,127,19,5.7,37,59,25.2
1352,GG-DC-S-48,127.1821,37.5903,6.72,0.48,0.045,3.54,70.49,,0,127.31825,37.99033333,127,19,5.7,37,59,25.2
1353,GG-DC-S-49,127.1821,37.5903,6.13,0.37,0.03,4.02,74.26,,0,127.3178056,37.98980556,127,19,4.1,37,59,23.3
1354,GG-DC-S-50,127.1821,37.5903,4.74,0.19,0.07,4.97,45.16,,0,127.3137222,37.99441667,127,18,49.4,37,59,39.9
1355,GG-DC-S-51,127.1821,37.5903,6.51,0.87,0.045,2.98,62.49,,0,127.3114722,37.99963889,127,18,41.3,37,59,58.7
1356,GG-DC-S-52,127.1821,37.5903,6.52,1.59,0.015,3.78,61,,0,127.3114722,37.99963889,127,18,41.3,37,59,58.7
1357,GG-DC-CS-01,127.1821,37.5903,5.69,1.57,0.07,2.56,60.1,,0,127.3179444,38.00052778,127,19,4.6,38,0,1.9
1358,GG-DC-CS-02,127.1821,37.5903,6.01,1.36,0.02,3.57,70.07,,0,127.3179444,38.00052778,127,19,4.6,38,0,1.9
